CustomerId,Segment
17617,Normal
17618,Loyal
17621,BigSpenders
17622,Normal
17623,Loyal
17624,Normal
17625,BigSpenders
17626,Normal
17627,Normal
17629,Normal
17631,Normal
17633,Normal
17635,Normal
17638,Normal
17639,Normal
17640,BigSpenders
17642,Normal
17643,Normal
17644,Loyal
17646,Best
17647,Normal
17648,Normal
17649,Normal
17651,AlmostLost
17655,Normal
17657,Normal
17659,Normal
17660,Normal
17662,Normal
17663,Loyal
17664,Normal
17665,Normal
17666,Normal
17667,BigSpenders
17669,BigSpenders
17671,Normal
17672,BigSpenders
17673,Best
17674,Normal
17675,Best
17676,Normal
17677,Best
17678,Normal
17679,Normal
17680,Normal
17681,Normal
17682,Best
17683,Normal
17685,Best
17686,BigSpenders
17687,Normal
17688,Normal
17689,Normal
17690,Best
17691,Normal
17692,Loyal
17694,Normal
17695,Normal
17696,Best
17699,Normal
17700,Best
17702,Normal
17703,Normal
17705,Normal
17706,Best
17707,Loyal
17708,Normal
17709,Normal
17710,Normal
17713,Normal
17714,Normal
17715,Normal
17716,Loyal
17717,Normal
17718,Normal
17720,Loyal
17721,Normal
17722,BigSpenders
17723,Normal
17726,Loyal
17728,Normal
17729,Normal
17730,Best
17731,Normal
17732,Best
17734,Normal
17735,Best
17738,Loyal
17739,Best
17740,Loyal
17741,Normal
17742,AlmostLost
17743,Normal
17744,Normal
17745,Normal
17746,Normal
17748,Normal
17749,Normal
17751,Normal
17753,Normal
17754,Best
17756,Normal
17757,Best
17758,Normal
17759,Normal
17760,Normal
17762,Normal
17763,Normal
17764,Normal
17765,Normal
17766,Normal
17767,Normal
17768,Normal
17769,Loyal
17771,Normal
17772,Normal
17773,Normal
17774,BigSpenders
17776,Normal
17778,Normal
17780,Normal
17782,Normal
17783,Normal
17784,Normal
17785,Normal
17787,Normal
17789,Normal
17790,Loyal
17792,Normal
17794,Normal
17796,Normal
17797,Normal
17798,Normal
17799,Loyal
17801,Normal
17802,Best
17803,Normal
17804,Normal
17805,Normal
17807,Normal
17808,Normal
17809,Best
17810,Normal
17811,Best
17812,Normal
17814,Normal
17815,Normal
17816,Normal
17817,Normal
17818,Normal
17819,Best
17820,Normal
17821,Normal
17822,BigSpenders
17823,Normal
17825,Normal
17826,Normal
17827,Normal
17829,BigSpenders
17833,Normal
17834,Normal
17838,Best
17840,Normal
17841,Best
17842,Normal
17843,Normal
17845,Normal
17847,Normal
17848,Loyal
17849,Normal
17850,Best
17851,Loyal
17852,Normal
17853,Normal
17854,Normal
17855,Normal
17857,BigSpenders
17858,Best
17860,Normal
17861,Loyal
17862,Normal
17863,Best
17864,Normal
17865,Best
17866,Normal
17867,Loyal
17868,Normal
17869,Normal
17870,Normal
17871,Normal
17872,Normal
17873,Best
17875,Normal
17876,BigSpenders
17878,Normal
17880,Normal
17882,Normal
17883,Normal
17884,Best
17886,Normal
17888,Loyal
17889,Normal
17894,Loyal
17897,Best
17898,Normal
17901,Normal
17902,Normal
17903,Normal
17905,Loyal
17907,Normal
17908,Normal
17909,Normal
17910,Normal
17912,Normal
17913,Loyal
17915,Normal
17916,Normal
17918,Normal
17919,Normal
17920,Best
17921,Loyal
17922,Normal
17923,Normal
17924,Normal
17925,Normal
17926,Normal
17927,Normal
17928,Normal
17929,Loyal
17930,Loyal
17931,Loyal
17933,Normal
17934,Normal
17935,Normal
17938,Normal
17940,AlmostLost
17941,Normal
17944,Normal
17945,Normal
17949,Best
17950,Loyal
17951,Normal
17952,Normal
17953,Normal
17954,Loyal
17955,Normal
17958,Normal
17959,Normal
17960,Normal
17961,Loyal
17962,Normal
17963,Normal
17964,Normal
17965,Best
17966,Normal
17967,Normal
17968,Normal
17969,LostBigSpenders
17971,Normal
17974,Normal
17975,Best
17976,Normal
17977,Normal
17978,Normal
17980,Normal
17981,Normal
17982,Normal
17983,Normal
17984,Normal
17987,Normal
17988,Loyal
17989,Normal
17990,Normal
17991,Normal
17992,Normal
17993,Normal
17994,Loyal
17995,Normal
17996,Normal
17998,Normal
17999,Normal
18000,Normal
18001,Normal
18002,Normal
18003,Normal
18006,Normal
18007,Normal
18008,Loyal
18009,LostBigSpenders
18011,Normal
18012,Normal
18016,Normal
18017,Normal
18018,Normal
18020,Normal
18021,Normal
18022,Normal
18025,Loyal
18026,BigSpenders
18028,Normal
18029,Normal
18031,Normal
18034,Normal
18035,Normal
18036,Loyal
18037,Loyal
18038,Normal
18039,Normal
18041,Best
18042,Normal
18043,Normal
18044,Loyal
18046,Normal
18047,Normal
18048,Normal
18049,Normal
18050,Normal
18051,LostBigSpenders
18052,BigSpenders
18053,Normal
18054,Normal
18055,Best
18056,Normal
18057,Normal
18058,Normal
18060,Normal
18061,Best
18062,Normal
18063,Normal
18064,AlmostLost
18065,Loyal
18066,Normal
18069,Loyal
18070,Normal
18071,Normal
18074,Normal
18075,Best
18076,Normal
18077,Loyal
18078,Normal
18079,Normal
18083,Normal
18084,Normal
18085,Normal
18087,Best
18089,Normal
18090,Normal
18091,Normal
18092,Best
18093,BigSpenders
18094,AlmostLost
18095,BigSpenders
18096,Normal
18097,BigSpenders
18098,Normal
18100,Normal
18101,Normal
18102,Best
18103,Normal
18106,Normal
18107,Normal
18108,Normal
18109,Best
18110,Normal
18111,Normal
18112,Normal
18113,Normal
18115,Normal
18116,Normal
18118,Normal
18119,Normal
18123,Normal
18124,Normal
18127,Normal
18128,Normal
18131,Normal
18132,Normal
18134,Normal
18135,Normal
18136,Normal
18137,Normal
18140,Normal
18141,Normal
18144,Best
18145,Best
18148,Normal
18149,Normal
18151,Normal
18152,Normal
18153,Normal
18154,Normal
18156,Normal
18157,Normal
18160,Normal
18161,Normal
18162,Normal
18163,Normal
18166,Normal
18168,Best
18170,Best
18171,Normal
18172,Loyal
18173,Normal
18174,Normal
18175,Normal
18177,Normal
18178,Loyal
18179,Normal
18181,Normal
18182,Normal
18186,Normal
18187,Normal
18188,Normal
18189,Normal
18190,Normal
18191,Normal
18193,Normal
18194,BigSpenders
18195,Normal
18196,Normal
18197,Normal
18199,Normal
18201,Normal
18203,Normal
18206,Normal
18207,Normal
18208,Normal
18210,Normal
18212,Normal
18214,BigSpenders
18215,BigSpenders
18217,Normal
18218,Normal
18219,Loyal
18220,Normal
18221,Normal
18223,Loyal
18225,Best
18226,Best
18227,Normal
18229,Best
18230,Normal
18231,Loyal
18234,Normal
18236,Loyal
18238,Normal
18239,Normal
18241,Normal
18242,Normal
18243,Normal
18244,Normal
18245,Best
18246,Normal
18247,Normal
18251,AlmostLost
18252,Normal
18253,Normal
18254,Normal
18255,Normal
18256,Normal
18257,BigSpenders
18258,AlmostLost
18259,BigSpenders
18260,Best
18262,Normal
18264,Normal
18266,Normal
18267,Normal
18268,Normal
18269,Normal
18270,Normal
18271,Normal
18272,Normal
18273,Normal
18275,Normal
18276,Normal
18277,Normal
18278,Normal
18279,Normal
18280,Normal
18281,Normal
18283,Loyal
18284,Normal
18285,Normal
18286,Normal
18287,BigSpenders
